Artist,Titels,Link,Lyrics
Doja Cat,Bottom Bitch,https://www.lyrics.com/lyric-lf/1597877/Doja+Cat/Bottom+Bitch,"[""Ooh, that's my trick (trick, trick)"", ""I'm her pimp (pimp, pimp)"", 'She my flip (flip, flip)', ""Ooh, don't forget (get, get)"", ""That's my trick (trick, trick)"", 'She my bottom bitch', ""Ooh, that's my trick (that's my trick)"", ""I'm her pimp (I'm her pimp)"", 'She my flip (she my flip)', ""Ooh, don't forget (don't forget)"", ""That's my trick (that's my trick)"", 'She my bottom bitch', '', ""That's my hoe"", ""That's my doe"", ""That's my glow up"", 'She go hard', 'She just like a pro', 'She just wanna blow up', ""If you talkin' shit"", 'Wipe your spit off my nuts', 'Nigga, grow up', ""On a boat like I'm Noah"", ""On Xan like I'm Noah"", ""Damn, I don't know her no more"", 'And she bought a crib', 'Then she bought a whip', 'In her Prada fit', 'Got some Gucci kicks', ""That's my bottom bitch"", ""'Cause she 'bout it, bitch"", ""And I'm proud of it"", '', ""Ooh, that's my trick (trick, trick)"", ""I'm her pimp (pimp, pimp)"", 'She my flip (flip, flip)', ""Ooh, don't forget (get, get)"", ""That's my trick (trick, trick)"", 'She my bottom bitch', ""Ooh, that's my trick (that's my trick)"", ""I'm her pimp (I'm her pimp)"", 'She my flip (she my flip)', ""Ooh, don't forget (don't forget)"", ""That's my trick (that's my trick)"", 'She my bottom bitch', '', ""She don't create no problems"", ""That's why the bitch my bottom"", 'And she like a model, oh whoa', ""She ain't no rat, she possum"", 'All up in that concoction', 'Personal coochie barber, oh', 'Slip in to something pretty', 'I need to be this faded', ""Baby gon' get her way, yeah, oh whoa"", ""Baby, don't keep me waittin'"", ""Baby boy, what you payin'?"", 'Drop it and I will stay witcha', ""'Cause I know what you want, don't lie (don't lie)"", 'You want something for one night', '', ""Ooh, that's my trick (trick, trick)"", ""I'm her pimp (pimp, pimp)"", 'She my flip (flip, flip)', ""Ooh, don't forget (get, get)"", ""That's my trick (trick, trick)"", 'She my bottom bitch', ""Ooh, that's my trick (that's my trick)"", ""I'm her pimp (I'm her pimp)"", 'She my flip (she my flip)', ""Ooh, don't forget (don't forget)"", ""That's my trick (that's my trick)"", 'She my bottom bitch', '', ""Ooh, that's my trick (don't you forget)"", ""I'm her pimp, and she my flip (don't)"", ""Don't forget (don't you forget)"", ""That's my trick, she my bottom bitch (don't you forget)"", ""Ooh, that's my trick (ay, ay, ay, ay)"", ""I'm her pimp, and she my flip (ay, ay)"", ""Ooh, don't forget (ay, ay, ay, ay)"", ""That's my trick, she my bottom bitch (ay)"", 'Ooh', 'Ooh', 'Ooh']"
Doja Cat,"Baby, I'm Jealous",https://www.lyrics.com/lyric/38407372/Doja+Cat/Baby%2C+I%27m+Jealous,"[""Baby, I'm jealous"", 'Jealous, jealous, jealous, jealous, jealous, jealous', '', 'Went from beautiful to ugly', ""'Cause insecurity told me you don't love me"", 'All it takes is a girl above me', 'On your timeline to make me nothing', '', 'This is me', 'A woman in dichotomy', 'I love me', ""Until I don't"", '', ""Baby, I'm jealous"", 'Of the pictures that you like', ""Baby, I'm jealous"", 'Of the girls with lighter eyes', ""Baby, I'm jealous (ooh)"", ""And I know that it ain't right"", ""But I'm jealous, jealous"", 'The jealous kind', '', ""I'm jelly, jelly, jelly, jelly, jelly on a plate"", 'Sunnyside up, I got egg on my face', 'Waste trainer for a tinier waist', ""But I can't help it if I like the way food taste"", '', 'This is me', 'A woman in dichotomy', 'I love me', ""Until I don't"", 'My apologies', 'For looking on your history', ""I'm trying to let it go"", '', ""Baby, I'm jealous"", 'Of the pictures that you like', ""Baby, I'm jealous"", 'Of the girls with lighter eyes', ""Baby, I'm jealous (ooh)"", ""And I know that it ain't right"", ""But I'm jealous, jealous"", 'The jealous kind', '', ""That chick can't be that chick"", ""Baby, I'm a bad bitch"", ""If he fiendin' he'll prolly get a catfish"", ""Keep him dreamin' to pull up on a nap, shit"", 'I don\'t even be askin\' him, ""Who dat chick?""', 'Uh-huh, who dat chick? Nah', ""That's pitiful, that's so average, why?"", 'Some women want men and some girls want wives', ""Tell lies until they buggin' and their pants on fire, uh"", 'I stole your man', 'He got freedom to chase what he likes', 'I know you mad', ""But he ain't even worth none of your time"", ""It's such a drag"", ""I'm not being spiteful, but he's trash"", ""Won't be the last"", ""To let you know but he gon' show you"", '', ""Baby, I'm jealous"", 'Of the pictures that you like', ""Baby, I'm jealous (ooh)"", 'Of the girls with lighter eyes', ""Baby, I'm jealous (ooh, I'm jealous)"", ""And I know that it ain't right (you lied to me)"", ""But I'm jealous, jealous (uh-huh)"", 'The jealous kind (yeah, yeah, yeah)', '', ""I'm jealous of her"", ""Need you number (b-baby I'm)"", ""She doesn't love ya"", ""Boy, let me show ya (baby I'm jealous)"", ""I'm jealous of her"", ""Need your number (b-baby I'm)"", ""She doesn't love ya"", ""Boy, let me show ya (b-baby I'm jealous)""]"
Doja Cat,Say So,https://www.lyrics.com/lyric/37183710/Doja+Cat/Say+So,"['Day to night to morning, keep with me in the moment', ""I'd let you had I known it, why don't you say so?"", ""Didn't even notice, no punches left to roll with"", 'You got to keep me focused, you want it, say so', 'Day to night to morning, keep with me in the moment', ""I'd let you had I known it, why don't you say so?"", ""Didn't even notice, no punches left to roll with"", 'You got to keep me focused, you want it, say so', '', ""It's been a long time since you fell in love"", ""You ain't coming out your shell, you really ain't been yourself"", 'Tell me what must I do (do tell, my love)', ""'Cause luckily I'm good at reading"", ""I wouldn't bug him, but he won't stop cheesin'"", 'And we can dance all day around it', ""If you front then I'll be bouncing"", 'If you want it scream and shout it, babe', 'Before I leave you dry', '', 'Day to night to morning, keep with me in the moment', ""I'd let you had I known it, why don't you say so?"", ""Didn't even notice, no punches left to roll with"", 'You got to keep me focused, you want it, say so', 'Day to night to morning, keep with me in the moment', ""I'd let you had I known it, why don't you say so?"", ""Didn't even notice, no punches left to roll with"", 'You got to keep me focused, you want it, say so (yeah)', '', 'Let me check my chest, my breath right quick (ha)', ""He ain't never seen it in a dress like this (ah)"", ""He ain't never even been impressed like this"", 'Prolly why I got him quiet on the set like zip', 'Like it, love it, need it bad', 'Take it, own it, steal it, fast', 'Boy, stop playing, grab my ass', ""Why you actin' like you shy?"", ""Shut it, save it, keep it, pushin'"", ""Why you beating 'round the bush?"", 'And knowing you want all this woman', ""Never knock it 'til you try (yeah, yeah)"", 'All of them bitches hating I have you with me', 'All of my niggas saying you mad committed', 'Realer than anybody you had, and pretty', 'All of that body-ody, the ass and titties', '', 'Day to night to morning, keep with me in the moment', ""I'd let you had I known it, why don't you say so?"", ""Didn't even notice, no punches left to roll with"", 'You got to keep me focused, you want it, say so', 'Day to night to morning, keep with me in the moment', ""I'd let you had I known it, why don't you say so?"", ""Didn't even notice, no punches left to roll with"", 'You got to keep me focused, you want it, say so']"
Doja Cat,BMO [Remix],https://www.lyrics.com/lyric/36984726/Doja+Cat/BMO+%5BRemix%5D,"['Ay', 'Huh, ay', 'Ay', '', ""Sleepin' all day"", ""Chiefin', roll it"", 'Video games', ""'Bout to lose it"", ""That body's on fire"", ""Ooh, love me long, 'til you get tired"", 'Ooh baby, you got what I want', ""You's a real one, I'm inspired"", '', 'Break me off (ay)', 'And gitchi, gitchi, ya, ya', 'When the lights is out (oh-oh-ay)', ""I'm summer time crushin'"", 'Put that game on pause (oh)', 'And do it how I like it', 'Baby, nice and slow (ooh)', '', 'Break me off (oh)', 'And gitchi, gitchi, ya, ya', 'When the lights is out (yeah)', ""I'm summer time crushin'"", 'Put that game on pause (yeah, yeah, yeah)', 'And do it how I like it', 'Baby, nice and slow (yo)', '', 'Look, hey, yo', 'Break me off (woo)', ""Actin' like a Kit Kat, taste it all (yeah)"", ""Like it when you turn yo' ringer off"", 'And turn me on and take it off', 'Why you gotta give me faces for?', ""Eat it like you took yo' braces off"", ""Have you on yo' (knees beggin' me)"", ""It won't take me long (yeah, yeah, yeah)"", 'And this is the (remix)', ""I know most of y'all didn't need this (y'all didn't, y'all didn't)"", 'Ari said, ""No, what do you mean, bitch?"" (What do you mean?)', 'I brought the pen like I got penis', 'Ay, ay, I got it', '', ""That body's on fire"", ""Ooh, love me long, 'til you get tired"", 'Ooh baby, you got what I want', ""Ay, you's a real one, I'm inspired"", '', 'Break me off (ay)', 'And gitchi, gitchi, ya, ya', 'When the lights is out (oh-oh-ay)', ""I'm summer time crushin'"", 'Put that game on pause (oh-oh)', 'And do it how I like it', 'Baby, nice and slow', '(Ooh-ooh-ooh-ooh, yeah)', '', 'Break me off (ah)', 'And gitchi, gitchi, ya, ya', 'When the lights is out (ay)', ""I'm summer time crushin'"", 'Put that game on pause (ay, ay, yeah, yeah)', 'And do it how I like it', 'Baby, nice and slow', '(Ooh-ooh-ooh)', '', 'Break me off', 'And gitchi, gitchi, ya, ya', 'When the lights is out', ""I'm summer time crushin'"", 'Put that game on pause (pause)', 'And do it how I like it', 'Baby, nice and slow (ooh)']"
Doja Cat,You Right,https://www.lyrics.com/lyric/38585395/Doja+Cat/You+Right,"['I got a man, but I want you', 'I got a man, but I want you', ""And it's just nerves, it's just dick"", ""Makin' me think 'bout someone new"", 'You know I got so much to say', 'I try to hide it in my face', ""And it don't work, you see through"", ""That I just want get wit' you"", ""And you're right"", '', 'You right, I got my guy', ""But I, I, can't help it, I want you"", 'Said, you right, I got my guy', ""But I, I, can't help it I want you"", '', ""I can't stop and look the other way"", ""'Cause I know it could be, babe"", 'And you never feel the same', ""You'd be thinkin' 'bout it every day"", ""Don't believe in fairytales, but we got our fantasies"", ""And it's me and you, no she"", 'Tryna be all through your sheets', 'Have you all on top of me', ""Acting like it's not that deep"", 'Boy, you can take it off of me', ""Tell me what it's 'bout to be"", ""Really feel it's bound to be"", ""I can't tell no one but they all know"", '', 'I got a man, but I want you', 'I got a man, but I want you', ""And it's just nerves, it's just dick"", ""Makin' me think 'bout someone new"", 'You know I got so much to say', 'I try to hide it in my face', ""And it don't work, you see through"", ""That I just want get wit' you"", ""And you're right"", '', 'You right, I got my guy (you right, you right, I)', ""But I, I, can't help it I want you"", 'Said, you right, I got my guy (you right, you right, I)', ""But I, I, can't help it I want you"", '', 'Girl, I want you like you want me too', 'I feel that energy (ooh, yeah) ', ""When you're on top of me (oh, yeah)"", ""I know your man, he ain't controllin' you"", 'But you still hesitate (ooh, no)', ""'Cause you chose loyalty (oh, yeah)"", 'And I know your history, met him before your peak (hey, hey)', ""He's so connected to that woman that you used to be"", 'But-but-but this sex will cloud your memory', ""A couple strokes, I put it in, then you'll belong to me"", '', 'I got a man, but I want you', 'I got a man, but I want you (oh)', ""And it's just nerves, it's just dick"", ""Makin' me think 'bout someone new"", 'You know I got so much to say', 'I try to hide it in my face', ""And it don't work, you see through"", ""That I just want get wit' you (yeah, yeah, yeah, yeah, yeah)"", ""And you're right"", '', 'You right, I got my guy (you right, you right, I)', ""But I, I, can't help it I want you"", 'Said, you right, I got my guy (you right, you right, I)', ""But I, I, can't help it I want you""]"
Doja Cat,I Don't Do Drugs,https://www.lyrics.com/lyric/38585397/Doja+Cat/I+Don%27t+Do+Drugs,"['You know you got me fucked up', 'Got me on stuck, chasing that rush', ""Had to give in, couldn't give up"", ""I just want you but I don't do drugs"", '', 'Still I want you, ooh-ooh', 'Ooh, ooh-ooh-ooh', 'Ooh, ooh-ooh-ooh, ooh', 'All I want is you, ooh-ooh', 'Ooh, ooh-ooh-ooh', 'Ooh, ooh-ooh-ooh, ooh', '', ""Baby, I've been in my bag"", ""You don't really hit me back"", ""'Cause I feel like I'm attached"", ""Should've never kissed you back"", 'Ever since I fell in love', 'Not quite like being trapped', 'More like a sickness that', 'Keeps me addicted bad', '', 'Hard for me to let you go (let you go, let you go)', ""My body wouldn't let me hide it (hide it)"", ""No matter what, I wouldn't fold (wouldn't fold, wouldn't fold)"", ""Fightin' through the thunder, lightning"", '', '(Oh)', 'Forgive me, I brought it upon myself', '(Oh)', 'Needed a fix of you, not just a kiss from you', 'I needed more', '', 'You know you got me fucked up', 'Got me on stuck, chasing that rush', ""Had to give in, couldn't give up"", ""I just want you, but I don't do drugs"", '', 'Still I want you, ooh-ooh (all I want is my baby)', 'Ooh, ooh-ooh-ooh (all I want is my baby)', 'Ooh, ooh-ooh-ooh, ooh (all I want is my baby)', '(My baby, my baby)', 'All I want is you, ooh-ooh (all I want is my baby)', 'Ooh, ooh-ooh-ooh (all I want is my baby)', 'Ooh, ooh-ooh-ooh, ooh (all I want is my baby)', '(My baby, my baby)', '', 'Tryna stay in my lane', 'I should play on the safe side', ""But you fuckin' me up on this FaceTime"", 'Faded, pouring all over you', 'Know exactly what I wanna do', 'So baby, can you eat it from the back?', ""Got me purring like I'm Doja Cat"", ""Keep me in your bag 'cause you wanna hear me say I'm coming back"", 'But this time I want some more, just make it last, ooh-whoa', '', '(Ah)', ""It's hard for me to let you go (let you go)"", ""My body wouldn't let me hide it"", ""No matter what, I wouldn't fold (wouldn't fold)"", ""Ridin' through the thunder, lightning"", '', '(Oh)', 'Forgive me, I brought it upon myself', '(Oh)', 'Needed a fix of you, not just a kiss from you', 'I needed more', '', 'You know you got me fucked up', 'Got me on stuck, chasing that rush', ""Had to give in, couldn't give up (I couldn't give up)"", ""I just want you but I don't do drugs"", '', 'Still I want you, ooh-ooh ', 'Ooh, ooh-ooh-ooh (all I want is you, baby)', 'Ooh, ooh-ooh-ooh, ooh (all I want is you, oh)', 'All I want is you, ooh-ooh', 'Ooh, ooh-ooh-ooh (all I really want is you)', 'Ooh, ooh-ooh-ooh, ooh (yeah)']"
Doja Cat,Need To Know,https://www.lyrics.com/lyric/38585398/Doja+Cat/Need+To+Know,"['Yeah', '', ""Wanna know what it's like (like)"", ""Baby, show me what it's like (like)"", ""I don't really got no type (type)"", 'I just wanna f*ck all night', 'Yeah-yeah, oh-whoa-whoa (oh, ooh, mmm)', 'Baby, I need to know, mmm (yeah, need to know)', ""I just been fantasizin' (size)"", 'And we got a lotta time (time)', 'Baby, come throw the pipe (pipe)', ""Gotta know what it's like (like)"", 'Yeah-yeah, oh-whoa-whoa', 'Baby, I need to know, mmm', '', ""What's your size? (Size)"", ""Add, subtract, divide ('vide)"", ""Daddy don't throw no curves (curves)"", ""Hold up, I'm goin' wide (wide)"", 'We could just start at ten (ten)', 'Then we can go to five (five)', ""I don't play with my pen (pen)"", 'I mean what I write', 'Yeah-yeah, whoa-whoa-whoa', ""I just can't help but be sexual (whoa)"", 'Tell me your schedule (yeah)', 'I got a lotta new tricks for you, baby', ""Just sayin' I'm flexible (I will)"", 'I do what I can to get you off (I will)', 'Might just f*ck him with my makeup on (I will)', 'Eat it like I need an apron on (yeah, ay)', ""Eat it 'til I need to change my thong (yeah, ay)"", 'We could do it to your favorite song (yeah, ay)', 'Take a ride into the danger zone', ""You know my nigga be buggin' me"", ""I just be wonderin' if you can f*ck on me better"", ""Itchin' for me like an ugly sweater"", 'Need it in me like a Chuck E. need cheddar', 'I need to know (yeah)', '', ""Wanna know what it's like (like)"", ""Baby, show me what it's like (like)"", ""I don't really got no type (type)"", 'I just wanna f*ck all night', 'Yeah-yeah, oh-whoa-whoa (oh, ooh, mmm)', 'Baby, I need to know, mmm (yeah, need to know)', ""I just been fantasizin' (size)"", 'And we got a lotta time (time)', 'Baby, come throw the pipe (pipe)', ""Gotta know what it's like (like)"", 'Yeah-yeah, oh-whoa-whoa', 'Baby, I need to know, mmm', '', ""You're exciting, boy, come find me"", 'Your eyes told me, ""Girl, come ride me""', 'F*ck that feeling both us fighting', 'Could he try me? (Yeah) mmm, most likely', '', 'Tryna see if you could handle this ass', 'Prolly give his ass a panic attack', 'Sorry if I gave a random erection', ""Prolly thinkin' I'm a telekinetic"", 'Oh, wait, you a fan of the magic?', 'Poof, pussy like an Alakazam (yeah)', 'I heard from a friend of a friend', 'That that dick was a ten out of ten', ""I can't stand it, just one night me"", 'Clink with the drink, gimme a sip', ""Tell me what's your kink, gimme the dick"", 'Spank me, slap me, choke me, bite me (yeah, wait)', 'Uh, wait, I can take it (ah)', ""Give a f*ck 'bout what your wifey's sayin' (yeah)"", '', ""Wanna know what it's like (like)"", ""Baby, show me what it's like (like)"", ""I don't really got no type (type)"", 'I just wanna f*ck all night', 'Yeah-yeah, oh-whoa-whoa (oh, ooh, mmm)', 'Baby, I need to know, mmm (yeah, need to know)', ""I just been fantasizin' (size)"", 'And we got a lotta time (time)', 'Baby, come throw the pipe (pipe)', ""Gotta know what it's like (like)"", 'Yeah-yeah, oh-whoa-whoa', 'Baby, I need to know, mmm']"
Doja Cat,Alone,https://www.lyrics.com/lyric/38585390/Doja+Cat/Alone,"['Baby, when you fought me at the door', ""Kinda hard to force what's natural"", ""Maybe you don't want what you need most"", ""Is it crazy I'm not scared to be alone?"", 'Now, I barely need ya', 'Do what you do best and be (alone)', 'Gotta tell him, ""Rest in peace""', ""Bet you thought I'd die (alone)"", ""It don't make sense to me"", ""But I'll keep my head up high (alone)"", ""You ain't even there for me"", ""Now you're scared to be (alone)"", '', 'Too many drinks to think about you', 'I had too many thoughts you let you wander', ""Now you're enough to I thought I lost ya"", ""And now you want me, babe, you want me, but it's bye"", ""Givin' me reasons to fly"", 'Pack all my shit and be wise', 'Jump in the ride', ""Hittin' my dude on the side"", 'Like look what you do to the side', 'You get the vibe', 'Either we f*ck or we fight', ""But I got the feelin' you right"", ""I'm out my mind"", ""Doesn't make sense when I cry"", ""If we can't make up, 'least we try"", '', 'Baby, when you f*ck at the door ( when you fought me at the door)', ""Kinda hard to force what's natural (oh, oh, oh)"", ""Maybe you don't want what you need most (oh, oh, oh)"", ""Is it crazy I'm not scared to be alone? (Yeah)"", '', ""I ain't wanna share my dreams when it involves you"", 'Not the man I need (yeah)', ""Started feelin' like I failed my team"", ""Missin' gigs for you, bet you never felt like me"", ""Different levels to the game, that's fair"", ""Spendin' bands last week while your ass act cheap (yeah)"", 'Lonely at the top while your ass mouthy', ""Got me thinkin' that you scared of yourself, not me"", 'Impossible, from a Prius to gold carriages', 'Finger middle to you so you see what a whole karat is', 'I need a answer, a reader of more tarots', ""You couldn't tell that the both of us needed a whole therapist"", 'I made you fam when I greeted your whole parents', ""But later, I realized they ain't teach what know sharin' is"", ""I know you hearin' this, I know you scared of it"", ""But bein' lonely better than needs for control, cherish it (oh, oh, oh)"", '', 'Baby, when you fought me at the door ( when you fought me at the door)', ""Kinda hard to force what's natural (oh, oh, oh)"", ""Maybe you don't want what you need most (oh, oh, oh)"", ""Is it crazy I'm not scared to be alone?"", 'Now I barely need ya (I barely need ya)', 'Do what you do best and be (alone)', 'Gotta tell him, ""Rest in peace""', ""Bet you thought I'd die (alone)"", ""It don't make sense to me"", ""But I'll keep my head up high (alone)"", ""You ain't even there for me"", ""Now you're scared to be (alone)"", '', '(Alone)', 'Now you scared to be (alone)']"
Doja Cat,Naked,https://www.lyrics.com/lyric/38585401/Doja+Cat/Naked,"[""Baby, you're so anxious"", ""You can't take it"", 'Can we take this off and get naked?', 'Can we take this off and get naked?', 'Can we take this off and get naked?', ""Said, baby, you're so anxious"", ""You can't take it"", 'Can we take this off and get naked?', 'Can we take this off and get naked?', 'Can we take this off and get naked? (Ah)', '', ""I don't think 'bout anybody"", 'But being beside your body, baby', 'You can leave open windows', ""Don't care who see me out my clothes, baby"", 'Yeah, I like bananas and peaches', ""And some might say it's indecent"", ""That's just crazy (that's just crazy)"", 'Can we start out at mine and then to yours?', 'Heels on, waiting at your door', ""I don't wanna play no more"", 'Leave everything on the floor', '', ""You don't need a bow to see me strip"", ""Only thing I want 'cept your lips"", 'Take it to the top, boy, skinny dip', '(So hot, your body on mine, your body on)', ""I don't even wanna get a grip"", 'I just like it when you grab my hips', 'Can you feel it through your fingertips?', '', '(How do I)', 'How do I keep these on?', 'How do I let you know?', 'Boy, you deserve a show', 'Deserve to get comfortable', ""It's only natural"", 'I could tell when you lock the door', 'Just what was going on', '', 'Boy, can we take off all our clothes?', 'When can we take off all our clothes?', 'When can we take off all our clothes?', 'When can we take off all our clothes?', '', ""Baby, you're so anxious"", ""You can't take it"", 'Can we take this off and get naked?', 'Can we take this off and get naked?', 'Can we take this off and get naked?', ""Said, baby, you're so anxious"", ""You can't take it"", 'Can we take this off and get naked?', 'Can we take this off and get naked?', 'Can we take this off and get naked? (Ah)', '', 'Follow me to my dressing room', ""Let me know if you ain't bout that NSFW"", ""Now it's safe to finish what we started"", 'First impression of you is you really like to party', ""Swirling all up on ya 'cause I know you wanna dance"", 'Let me cordially invite you to this party in my pants', ""How you got me sprung and don't say sorry in advance?"", ""Show me all your tatts not just the ones that's on your hands"", ""Who's your designer?"", 'Is that birthday suit one of a kind? Uh', ""Everything about you like it's on purpose"", 'God was working, probably took some extra time though', 'Ay, you all up in my curves like a puzzle piece, mh', 'Jigsaw, let me see your muscleces, mh', ""After we f*ck, I'ma wanna cuddle"", 'We could take it to the kitchen', ""I'll be on the island, come and eat, mh"", '', 'How do I keep these on?', 'How do I let you know?', 'Boy, you deserve a show', 'Deserve to get comfortable', ""It's only natural"", 'I could tell when you lock the door', 'Just what was going on', '', 'Boy, can we take off all our clothes?', ""(Anxious, you can't take it)"", '(Can we take this off and get naked?) When can we take off all our clothes?', '(Can we take this off and get naked?) ', '(Can we take this off and get naked?) When can we take off all our clothes?', ""(Said baby, anxious, you can't take it)"", '(Can we take this off and get naked?) When can we take off all our clothes?', '(Can we take this off and get naked?) ', '(Can we take this off and get naked? Ah)', '', 'Touch, touch my body', 'Just touch, touch my body', 'Just touch me', 'Ay, touch my body, just', '(Touch me, touch me) yeah', 'Touch, touch my body', 'Just touch, touch my body', 'Just touch me', 'Uh, touch my body, yeah', 'Touch me, baby', '', '(Touch, touch my body)', '(Just touch me, touch me, baby)', ""(I'll touch you)"", '(Touch my body, just, uh)']"
Doja Cat,Love To Dream,https://www.lyrics.com/lyric/38585396/Doja+Cat/Love+To+Dream,"['I know what you mean', ""You don't f*ck with randoms"", 'I got everything, everything but real love', 'I got in my head, I bet you could get me back out', ""Or you could leave me there 'cause"", '', 'We just love to dream', 'In my fantasy, when you woke up, oh', ""It's not you, baby, it's just me"", ""I don't believe what I just lost"", '', ""I don't want to close my eyes"", 'Nobody wants to fall (fall), after they did it all (all)', 'I wonder if I left my body there, would I', ""Die right in my sleep (sleep)? But in reality ('ty)"", 'It could feel like anything is possible', 'When I hear you speak, it really drives it deep', 'Woke up in a sweat in the middle of the night', ""It's getting under my skin, baby"", 'I won-wonder why I do', '', 'I know what you mean', ""You don't f*ck with randoms"", 'I got everything, everything but real love', 'I got in my head, I bet you could get me back out', ""Or you could leave me there 'cause"", '', 'We just love to dream', 'In my fantasy, when you woke up, oh', ""It's not you, baby, it's just me"", ""I don't believe what I just lost"", '(I say, I say)', '', 'And I say, ""Ooh, stop it"", ay', ""I look a little like 'Nashe, ay"", 'You look a little exhausted, ay', 'We should say no to the party, ay (huh)', 'Take me home in the Bugatti, ay (yeah)', 'Hope you like a little tears, put it on his tea', 'Like your my yerba mate, ay', 'Jump in bed without my bonnet, ah (my bonnet)', 'Take a minute for the finer things (yeah)', ""I don't even want to sleep"", 'You just want some weed, blow it in my china bang', ""I be havin' hella dreams"", ""Wakin' up in sheets feelin' like a tidal wave"", 'Hit me if you want it right away', 'If he hit me with the morning sex', 'Sure hit him with apologies', ""Kicks on him with a pile of J's"", 'Bricks on him with a dick on him', 'Put a fit on him with the Prada shades', 'Pics on him and I ride away', '(How much do you want it?) Twice a day', '(Four times) on the holidays (yeah)', ""King come through, your dream's come true"", ""And trust me you won't ever fall asleep"", '', 'I know what you mean', ""You don't f*ck with randoms"", 'I got everything, everything but real love', 'I got in my head, I bet you could get me back out', ""Or you could leave me there 'cause (oh, baby, baby)"", '', 'We just love to dream', 'In my fantasy, when you woke up, oh (oh, baby, baby)', ""It's not you, baby, it's just me"", ""I don't believe what I just lost"", '', 'Na-na, na-na-na-na', 'Na-na, na-na-na-na (ohh)']"
Doja Cat,Options,https://www.lyrics.com/lyric/38585393/Doja+Cat/Options,"[""I don't need lovin'"", ""Late night, cuffin'"", 'Take it all off, you naughty', 'Put it back on, then pause it', ""Kitchen, vibin', bedroom, closet"", ""Takin' it elsewhere, maybe"", 'You know we both got options ', '', 'I know you faded, boy', ""I feel it wearin' off"", ""Went to get Hen' and Coke"", 'I like the way you talk, yeah', ""I couldn't give a f*ck"", ""Givin' him paranoia"", 'He just wanna smash on tour', ""Fuckin' for the new velours"", 'I like it when you with me all night', ""I can't imagine what you might try"", 'Yeah, you so fall of surprises', 'Guess you one of my vices', 'You want a picket fence and a wife', 'You never change your mind when I cry', ""Yeah, I see you flossin', you know it"", ""Droppin' your jaw when the drawers hit the floor"", '', ""I don't need lovin'"", ""Late night, cuffin'"", 'Take it all off, you naughty', 'Put it back on, then pause it', ""Kitchen, vibin', bedroom, closet"", ""Takin' it elsewhere, maybe"", 'You know we both got options ', '', 'You can count on me ', 'To never count on you', ""I'm only down for you"", 'We put it down, baby, well, I, I', '', 'She wanna f*ck a nigga like she love me', 'She got a lover but I might get lucky', 'But you got me on a drain like drunkie', ""Lookin' at the junk in your trunk like a junkie"", ""We don't speak, just f*ck twice a week"", 'And if she like freaks, we must try a threesome', ""Do it on the beach, in the sand, let me see somethin'"", ""Seashells, on the shore, I'm a beach bum"", ""Finna eat somethin', when you come "", ""Baby, don't you wanna let me know?"", ""Layin' in my bed like a vegetable"", 'Love when you say, ""Never let me go""', 'Just like a pro, you professional', ""Stand on your hand 'cause you flexible"", 'Now she tryna f*ck me in the restroom ', 'Or the parking lot at the restaurant', 'Anywhere, everywhere, anytime, I', '', ""I don't need lovin'"", ""Late night, cuffin'"", 'Take it all off, you naughty', 'Put it back on, then pause it', ""Kitchen, vibin', bedroom, closet"", ""Takin' it elsewhere, maybe"", 'You know we both got options ', '', ""I don't need lovin'"", ""Late night, cuffin'"", 'Take it all off, you naughty', 'Put it back on, then pause it', ""Kitchen, vibin', bedroom, closet"", ""Takin' it elsewhere, maybe"", 'You know we both got options']"
